numbers,sixteen,tizenhat,<img src="https://www.kidsmathgamesonline.com/images/pictures/numbers600/number16.jpg"></img>
numbers,seventeen,tizenhét,<img src="https://www.kidsmathgamesonline.com/images/pictures/numbers600/number17.jpg"></img>
numbers,eighteen,tizennyolc,<img src="https://www.kidsmathgamesonline.com/images/pictures/numbers600/number18.jpg"></img>
numbers,nineteen,tizenkilenc,<img src="https://www.kidsmathgamesonline.com/images/pictures/numbers600/number19.jpg"></img>
numbers,twenty,húsz,<img src="https://www.kidsmathgamesonline.com/images/pictures/numbers600/number20.jpg"></img>
freetime,watching a movie,filmet nézni,<img src="https://img.freepik.com/free-vector/scared-friend-watching-horror-movie-together-isolated-flat-illustration-cartoon-illustration_74855-14507.jpg"></img>
freetime,listening to music,zenét hallgatni,<img src="https://img.freepik.com/free-photo/young-woman-with-her-headphone-her-head-listening-music-through-mobile-phone_23-2148178118.jpg"></img>
freetime,reading a magazine,magazint olvasni,<img src="https://img.freepik.com/free-photo/young-reddish-man-reading-newspaper-near-old-style-building_158595-3790.jpg"></img>
freetime,free time,szabadidő,<img src="https://img.freepik.com/free-vector/hand-drawn-flat-design-retreat-illustration_52683-83388.jpg"></img>
freetime,get bored,unatkozni,<img src="https://img.freepik.com/free-photo/looking-camera-young-student-boy-sitting-desk-with-school-tools-putting-head-wrist_141793-96598.jpg"></img>
freetime,swimming,úszni,<img src="https://img.freepik.com/free-vector/teenage-boy-swimming-blue-water_1308-132882.jpg"></img>
freetime,camping,kemping,<img src="https://img.freepik.com/free-photo/portrait-young-beautiful-female-tourist-sitting-log-forest-near-tent-sleeping-bag_496169-1367.jpg"></img>
freetime,comic book,képregény,<img src="https://img.freepik.com/free-vector/colorful-comic-magazine-cover-template_225004-799.jpg"></img>
freetime,volleyball,röplabda,<img src="https://img.freepik.com/free-photo/side-view-woman-man-playing-beach-volleyball_23-2148662639.jpg"></img>
freetime,flying kites,papírsárkányt reptetni,<img src="https://img.freepik.com/free-vector/happy-makar-sankranti-holiday-india-festival-background_1035-26250.jpg"></img>
freetime,kites,papírsárkány,<img src="https://img.freepik.com/free-vector/kite-childhood-design_24877-63421.jpg"></img>
freetime,soccer,foci,<img src="https://img.freepik.com/free-vector/soccer-football-ball-goal-net-isolated-white_1441-3631.jpg"></img>
freetime,riding a bike,biciklizni,<img src="https://img.freepik.com/free-vector/ride-bicycle-concept-illustration_114360-28442.jpg"></img>
freetime,bike,bicikli,<img src="https://img.freepik.com/free-vector/transport-traffic-vehicles-design_24877-49992.jpg"></img>
freetime,reading,olvasni,<img src="https://img.freepik.com/free-photo/woman-pajamas-reading-bed_23-2147767541.jpg"></img>
freetime,playing,játszani,<img src="https://img.freepik.com/free-photo/kids-playing-with-eco-toys-full-shot_23-2149884380.jpg"></img>
freetime,barbecue,sütögetés,<img src="https://img.freepik.com/free-photo/meat-hanging-skewers-grill_91128-3637.jpg"></img>
freetime,jogging,kocogás,<img src="https://img.freepik.com/free-photo/happy-athletic-woman-listening-music-earphones-while-running-nature-morning-copy-space_637285-3777.jpg"></img>
freetime,gardening,kertészkedés,<img src="https://img.freepik.com/free-photo/plants-pot-with-watering-can_23-2148905231.jpg"></img>
freetime,walk,sétálni,<img src="https://img.freepik.com/free-photo/close-up-man-walking_1150-390.jpg"></img>
freetime,board game,társasjáték,<img src="https://img.freepik.com/free-vector/hand-drawn-board-games-element_23-2151071907.jpg"></img>
freetime,video game,videojáték,<img src="https://img.freepik.com/free-photo/high-angle-controllers-headphones_23-2149829136.jpg"></img>
freetime,drawing,rajzolni,<img src="https://img.freepik.com/free-photo/close-up-human-hand-drawing-with-charcoal_23-2148117916.jpg"></img>
freetime,painting,festeni,<img src="https://img.freepik.com/free-vector/cute-chicken-painting-cartoon-vector-icon-illustration-animal-art-icon-isolated-flat-vector_138676-11751.jpg"></img>
freetime,knitting,kötni,<img src="https://img.freepik.com/free-photo/woman-knits-with-gray-thread-closeup_169016-50014.jpg"></img>
freetime,yoga,jóga,<img src="https://img.freepik.com/free-photo/woman-digital-disconnecting-home-by-doing-yoga_23-2150037474.jpg"></img>
freetime,hobby,hobbi,<img src="https://img.freepik.com/free-vector/about-me-concept-with-pack-interests-hobbies_23-2148885158.jpg"></img>
freetime,star gazing,csillagnézés,<img src="https://img.freepik.com/free-photo/silhouette-young-couple-love-enjoy-good-time-together-sunset_1150-2664.jpg"></img>
freetime,family,család,<img src="https://img.freepik.com/free-photo/happy-family-with-dog-moving-new-home_23-2149749175.jpg"></img>
freetime,friends,barátok,<img src="https://img.freepik.com/free-vector/flat-friendship-day-background-with-group-friends_23-2149481323.jpg"></img>
freetime,peaceful,békés,<img src="https://img.freepik.com/free-photo/side-view-girl-enjoying-freedom_23-2149818189.jpg"></img>
easter - spring,flower,virág,<img src="https://img.freepik.com/free-photo/vertical-white-petaled-flower-blurred-wall_181624-6157.jpg"></img>
easter - spring,chocolate egg,csokitojás,<img src="https://img.freepik.com/free-photo/close-up-egg-with-candies-bow_23-2147748716.jpg"></img>
easter - spring,bunny,nyuszi,<img src="https://img.freepik.com/free-photo/cute-ai-generated-cartoon-bunny_23-2150288879.jpg"></img>
easter - spring,Sun,Nap,<img src="https://img.freepik.com/free-photo/3d-sun-with-facial-expression_23-2151021259.jpg"></img>
seasons,spring,tavasz,<img src="https://img.freepik.com/free-photo/vibrant-beauty-romantic-flora-nature_1232-4526.jpg"></img>
easter - spring,butterfly,pillangó,<img src="https://img.freepik.com/free-photo/beautiful-butterfly-nature_23-2150445562.jpg"></img>
easter - spring,rain,eső,<img src="https://img.freepik.com/free-photo/close-up-wet-female-hands-rain_335224-884.jpg"></img>
easter - spring,umbrella,esernyő,<img src="https://img.freepik.com/free-photo/woman-protecting-herself-from-rain_329181-4.jpg"></img>
easter - spring,Easter,Húsét,<img src="https://img.freepik.com/free-photo/happy-easter-background-with-pastelcolored-decor-details_169016-18370.jpg"></img>
easter - spring,garden,kert,<img src="https://img.freepik.com/free-photo/plants-pot-with-watering-can_23-2148905231.jpg"></img>
freetime,skateboarding,gördeszkázni,<img src="https://img.freepik.com/free-photo/close-up-young-male-skateboarder-training-skate-park_171337-9005.jpg">
food,ketchup,kecsap,<img src="https://img.freepik.com/free-vector/sticker-template-with-ketchup-bottle_1308-58918.jpg"></img>
bodyparts,wavy hair,hullámos haj,<img src="https://img.freepik.com/free-photo/beautiful-redhead-model_1122-608.jpg"></img>
weekdays,Monday,hétfő,<img src="https://cdn-icons-png.freepik.com/256/17248/17248807.png"></img>
weekdays,Tuesday,kedd,<img src="https://cdn-icons-png.freepik.com/256/12757/12757775.png"></img>
weekdays,Wednesday,szerda,<img src="https://cdn-icons-png.freepik.com/256/4478/4478570.png"></img>
weekdays,Thursday,csütörtök,<img src="https://cdn-icons-png.freepik.com/256/14096/14096282.png"></img>
weekdays,Friday,péntek,<img src="https://cdn-icons-png.freepik.com/256/8416/8416846.png"></img>
weekdays,Saturday,szombat,<img src="https://cdn-icons-png.freepik.com/256/12197/12197689.png"></img>
weekdays,Sunday,vasárnap,<img src="https://cdn-icons-png.freepik.com/256/12626/12626360.png"></img>
seasons,Summer,nyár,<img src="https://img.freepik.com/premium-photo/glasses-pineapples-are-located-beach-by-sea-hot-sun-setting-concept-summer_34998-336.jpg"></img>
seasons,Autumn,ősz,<img src="https://img.freepik.com/free-photo/ai-generated-fall-leaves-picture_23-2150648367.jpg"></img>
seasons,Winter,tél,<img src="https://img.freepik.com/free-photo/snowy-winter-background_23-2151905665.jpg"></img>
months,January,január,<img src="https://img.freepik.com/free-photo/frost-snow-branches-beautiful-winter-seasonal-background-photo-frozen-nature_1161-762.jpg"></img>
months,February,február,<img src="https://img.freepik.com/free-photo/gloved-hands-holding-white-heart_23-2147592058.jpg"></img>
months,March,március,<img src="https://img.freepik.com/free-photo/women-s-day-celebration-with-flower_23-2151930405.jpg"></img>
months,April,április,<img src="https://img.freepik.com/free-photo/cherry-tree-branch-against-blur-background_1398-3442.jpg"></img>
months,May,május,<img src="https://img.freepik.com/free-photo/floral-mothers-day-composition-with-pink-roses_23-2147776768.jpg"></img>
months,June,június,<img src="https://img.freepik.com/free-photo/spring-scene-with-flowers-butterfly_23-2150169999.jpg"></img>
months,July,július,<img src="https://img.freepik.com/free-photo/female-friends-having-fun-with-bengal-lights_23-2147817595.jpg"></img>
months,August,augusztus,<img src="https://img.freepik.com/free-photo/sunflowers-field_1353-263.jpg"></img>
months,September,szeptember,<img src="https://img.freepik.com/free-photo/brown-shoes-colorful-leaves_23-2148263085.jpg"></img>
months,October,október,<img src="https://img.freepik.com/free-photo/fall-season-arrangement-wooden-table_23-2148263095.jpg"></img>
months,November,november,<img src="https://img.freepik.com/free-photo/vibrant-autumn-leaves-create-colorful-forest-november-generated-by-ai_188544-250597.jpg"></img>
months,December,december,<img src="https://img.freepik.com/free-photo/christmas-celebration-concept_23-2150977082.jpg"></img>
freetime,hot,meleg/forró,<img src="https://img.freepik.com/free-vector/thermometer-fire-white-background_1308-34856.jpg"></img>
freetime,beach,part,<img src="https://img.freepik.com/free-photo/beautiful_1203-2633.jpg"></img>
freetime,holiday,szünidő,<img src="https://img.freepik.com/free-vector/flat-design-summer-car-illustration_23-2149455714.jpg"></img>
freetime,fun,móka,<img src="https://img.freepik.com/free-vector/flat-design-april-fools-day-concept_23-2148492782.jpg"></img>
freetime,party,buli,<img src="https://img.freepik.com/free-vector/celebration-background-with-balloons-bunting_1048-6223.jpg"></img>
freetime,sunglasses,napszemüveg,<img src="https://img.freepik.com/free-photo/close-portrait-young-woman-with-sunglasses-earrings-warm-sunset-park_343596-1742.jpg"></img>
freetime,ice-cream,fagyi,<img src="https://img.freepik.com/free-psd/delicious-raspberry-chocolate-ice-cream-sundae_632498-24987.jpg"></img>
freetime,swimsuit,úszódressz/fürdőruha,<img src="https://img.freepik.com/free-vector/male-female-swimwear-vector-illustrations-set-different-designs-bikinis-swimsuits-women-pants-underwear-men-swim-suits-beach-white-background-summer-fashion-concept_74855-26058.jpg"></img>
freetime,flip flop slippers,flip-flop papucs,<img src="https://img.freepik.com/free-photo/flip-flop-sandals-blue-isolated-white-background_1101-2038.jpg"></img>
freetime,no school,nincs iskola/iskolaszünet,<img src="https://img.freepik.com/free-photo/view-young-students-attending-school_23-2151031869.jpg"></img>
