A1 / 1 / 10,ABC (das  / ),ábécé
A1 / 1 / 10,bist / sein ( / ),vagy
A1 / 1 / 10,ganze (r / s),egész
A1 / 1 / 10,Lied (das  / -er),dal
A1 / 1 / 11,Umlaut (der  / -e),umlaut
A1 / 1 / 12,buchstabieren ( / ),betűz
A1 / 1 / 12,ja ( / ),igen
A1 / 1 / 12,nein ( / ),nem
A1 / 1 / 14,Auto (das  / -s),autó
A1 / 1 / 14,Basketball (der  / ),kosárlabda
A1 / 1 / 14,Comic (der  / -s),képregény
A1 / 1 / 14,Foto (das  / -s),fotó
A1 / 1 / 14,Poster (das  / ),poszter
A1 / 1 / 14,Schokolade (die  / -n),csokoládé
A1 / 1 / SW,Bär (der  / -en),medve
A1 / 1 / SW,Chamäleon (der  / ),kaméleon
A1 / 1 / SW,Fisch (der  / -e),hal
A1 / 1 / SW,Hund (der  / -e),kutya
A1 / 1 / SW,Kater (der  / ),kandúr
A1 / 1 / SW,Nashorn (das  / -hörner),orrszarvú
A1 / 1 / SW,Ochse (der  / -n),ökör
A1 / 1 / SW,Qualle (die  / -n),forrás
A1 / 1 / SW,Robbe (die  / -n),fóka
A1 / 1 / SW,Uhu (der  / -s),bagoly
A1 / 1 / SW,Vogel (der  / Vögel),madár
A1 / 1 / SW,Yak (der  / -s),jak
A1 / 2 / 1,bin → sein ( / ),vagyok
A1 / 2 / 1,Grüezi! ( / ),Jó napot! (svájci)
A1 / 2 / 1,Guten Tag! ( / ),Jó napot!
A1 / 2 / 1,Hallo! ( / ),Heló!
A1 / 2 / 1,ich ( / ),én
A1 / 2 / 1,sein ( / ),van
A1 / 2 / 1,Servus! ( / ),Szervusz!
A1 / 2 / 1,Wie bitte? ( / ),Tessék?
A1 / 2 / 2,Auf Wiedersehen! ( / ),Viszontlátásra!
A1 / 2 / 2,Frau... ( / ),asszony
A1 / 2 / 2,Herr ( / ),úr
A1 / 2 / 2,Tschüss! ( / ),Szia!
A1 / 2 / 6,Gute Nacht! ( / ),Jó éjszakát!
A1 / 2 / 6,Guten Abend! ( / ),Jó estét!
A1 / 2 / 6,Guten Morgen! ( / ),Jó reggelt!
A1 / 2 / 10,du ( / ),te
A1 / 2 / 10,heißen ( / ),hívják
A1 / 2 / 10,wer ( / ),ki
A1 / 2 / 10,wie ( / ),hogy
A1 / 2 / 16,auch ( / ),is
A1 / 2 / 16,Danke! ( / ),Köszönöm!
A1 / 2 / 16,es geht ( / ),megvagyok
A1 / 2 / 16,gut ( / ),jó
A1 / 2 / 16,schlecht ( / ),rossz
A1 / 2 / 16,sehr ( / ),nagyon
A1 / 2 / 16,Wie geht's? ( / ),Hogy vagy?
A1 / 2 / SW,prima ( / ),prima
A1 / 3 / 1,gern ( / ),szívesen
A1 / 3 / 1,malen ( / ),fest
A1 / 3 / 1,rennen ( / ),fut
A1 / 3 / 1,schreiben ( / ),ir
A1 / 3 / 1,schwimmen ( / ),úszik
A1 / 3 / 1,singen ( / ),énekel
A1 / 3 / 1,spielen ( / ),játszik
A1 / 3 / 2,Sport (der  / ),sport
A1 / 3 / 2,was ( / ),mi / mit
A1 / 3 / 5,Computerspiel (der  / -e),számítógépes játék
A1 / 3 / 5,falsch ( / ),rossz
A1 / 3 / 5,Fußball (der  / ),futball
A1 / 3 / 5,Gitarre (die  / -n),gitár
A1 / 3 / 5,Hobby (das  / -s),hobby
A1 / 3 / 5,hören ( / ),hall
A1 / 3 / 5,Karate (das  / ),karate
A1 / 3 / 5,klettern ( / ),mászik
A1 / 3 / 5,Musik (die  / ),zene
A1 / 3 / 5,nicht ( / ),nem
A1 / 3 / 5,oder ( / ),vagy
A1 / 3 / 5,reiten ( / ),lovagol
A1 / 3 / 5,richtig ( / ),helyes
A1 / 3 / 5,skaten ( / ),görkorcsolyázik
A1 / 3 / 5,tanzen ( / ),táncol
A1 / 3 / 5,telefonieren ( / ),telefonál
A1 / 3 / 7,er ( / ),ő
A1 / 3 / 7,Klasse (die  / -n),osztály
A1 / 3 / 7,sie ( / ),Ő
A1 / 3 / 7,Tennis (das  / ),tenisz
A1 / 3 / 10,bitte ( / ),kérem
A1 / 3 / 11,sprechen / spricht ( / ),beszél
A1 / 3 / 12,hier ( / ),itt
A1 / 3 / 12,lachen ( / ),nevet
A1 / 3 / 12,wir ( / ),mi
A1 / 3 / 12,Zahl (die  / -en),szám
A1 / 3 / 13,Nummer (die  / -n),szám
A1 / 3 / 17,Chat (der  / -s),chat
A1 / 4 / 1,das  ( / ),a / ez
A1 / 4 / 1,der  ( / ),a
A1 / 4 / 1,die  ( / ),a
A1 / 4 / 1,Familie (die  / -n),család
A1 / 4 / 1,Großmutter (die  / -mütter),nagymama
A1 / 4 / 1,Großvater (der  / -väter),nagypapa
A1 / 4 / 1,Kind (das  / -er),gyerek
A1 / 4 / 1,mein / meine ( / ),enyém
A1 / 4 / 1,Mutter (die  / Mütter),anya
A1 / 4 / 1,Vater (der  / Väter),apa
A1 / 4 / 2,Baby (das  / -s),kisbaba
A1 / 4 / 2,Hase (der  / -n),nyúl
A1 / 4 / 2,Kuh (die  / Kühe),tehén
A1 / 4 / 2,Oma (die  / -s),nagymama
A1 / 4 / 2,Onkel (der  / ),nagybácsi
A1 / 4 / 2,Opa (der  / -s),nagypapa
A1 / 4 / 2,Pferd (das  / -e),ló
A1 / 4 / 2,Sohn (der  / Söhne),fia
A1 / 4 / 2,Tante (die  / -n),nagynéni
A1 / 4 / 2,Tochter (die  / Töchter),lánya
A1 / 4 / 3,Bruder (der  / Brüder),fiútestvér
A1 / 4 / 3,es ( / ),ez / az
A1 / 4 / 3,Schwester (die  / -n),(lány)testvér
A1 / 4 / 3,sind sein ( / ),vannak
A1 / 4 / 4,Eltern (die  / ),szülők
A1 / 4 / 4,Großeltern (die  / ),nagyszülők
A1 / 4 / 4,sie ( / ),ők
A1 / 4 / 5,von ( / ),-tól;-től
A1 / 4 / 10,ein / eine ( / ),egy
A1 / 4 / 10,Frau (die  / -en),nő
A1 / 4 / 10,Katze (die  / -n),macska
A1 / 4 / 10,Mann (der  / Männer),férfi
A1 / 4 / 13,dein / deine ( / ),tied
A1 / 4 / 17,Blog (der  / -s),blog
A1 / 4 / 17,bloggen ( / ),blogol
A1 / 4 / 17,Fotoalbum (das  / -alben),fotóalbum
A1 / 4 / 17,Freund (der  / -e),barát
A1 / 4 / 17,Haar (das  / -e),haj
A1 / 4 / 17,Jahr (das  / -e),év
A1 / 4 / 17,Ketschup (der  / das ),ketchup
A1 / 4 / 17,rot ( / ),piros
A1 / 4 / 17,Spitzname (der  / -n),gúnynév
A1 / 4 / 17,warum ( / ),miért
A1 / 4 / 18,Freundin (die  / -nen),barátnő
A1 / 5 / 1,aus ( / ),-ból;ból
A1 / 5 / 1,daher ( / ),innen
A1 / 5 / 1,Deutschland ( / ),Németország
A1 / 5 / 1,kommen ( / ),jön
A1 / 5 / 1,Liechtenstein ( / ),Liechtenstein
A1 / 5 / 1,Österreich ( / ),Ausztria
A1 / 5 / 1,Schweiz (die  / ),Svájc
A1 / 5 / 1,woher ( / ),honnan
A1 / 5 / 3,Alter (das  / ),kor
A1 / 5 / 3,fahren / fährt ( / ),utazik
A1 / 5 / 3,Fahrrad (das  / -räder),kerékpár
A1 / 5 / 3,Flöte (die  / -n),furulya
A1 / 5 / 3,Französisch (das  / ),francia
A1 / 5 / 3,in (wo?) ( / ),-ban;-ben
A1 / 5 / 3,Italienisch (das  / ),olasz
A1 / 5 / 3,Land (das  / länder),ország
A1 / 5 / 3,lesen / liest ( / ),olvas
A1 / 5 / 3,Ski (der  / -er),sí
A1 / 5 / 3,Sprache (die  / -n),nyelv
A1 / 5 / 3,Stadt (die  / Städte),város
A1 / 5 / 3,Türkei (die  / ),Törökország
A1 / 5 / 3,Türkisch (das  / ),török
A1 / 5 / 3,viel ( / ),sok
A1 / 5 / 3,wohnen ( / ),lakik
A1 / 5 / 5,wo ( / ),hol
A1 / 5 / 10,Telefonnummer (die  / -n),telefonszám
A1 / 5 / 11,Fußballspieler (der  / ),focista
A1 / 5 / 11,Komponist (der  / -en),zeneszerző
A1 / 5 / 11,Mücke (die  / -n),szúnyog
A1 / 5 / 11,nach (wohin?) ( / ),felé
A1 / 5 / 11,Österreicher (der  / ),osztrák
A1 / 5 / 11,Schauspieler (der  / ),színész
A1 / 5 / 11,Song (der  / -s),dal
A1 / 5 / 11,Sportler (der  / ),sportoló
A1 / 5 / 12,berühmt ( / ),híres
A1 / 5 / 12,besonders ( / ),különösen
A1 / 5 / 12,Fan (der  / -s),rajongó
A1 / 5 / 12,Film (der  / -e),film
A1 / 5 / 12,Filmserie (die  / -n),filmsorozat
A1 / 5 / 12,Formel-1-Fahrer (der  / ),Forma 1 pilóta
A1 / 5 / 12,Fußballspielerin (die  / -nen),focista
A1 / 5 / 12,Klavier (das  / -e),zongora
A1 / 5 / 12,Komponistin (die  / -nen),zeneszerző
A1 / 5 / 12,Lieblingsbuch (das  / -bücher),kedvenc könyv
A1 / 5 / 12,Lieblingsspieler (der  / ),kedvenc játékos
A1 / 5 / 12,lustig ( / ),vidám
A1 / 5 / 12,mögen / mag ( / ),szeret
A1 / 5 / 12,Schauspielerin (die  / -nen),színésznő
A1 / 5 / 12,schnell ( / ),gyors
A1 / 5 / 12,schön ( / ),szép
A1 / 5 / 12,Schriftstellerin (die  / -nen),írónő
A1 / 5 / 12,spannend ( / ),izgalmas
A1 / 5 / 12,Sportlerin (die  / -nen),sportolónő
A1 / 5 / 12,super ( / ),szuper
A1 / 5 / 12,Verein (der  / -e),egyesület
A1 / 5 / 12,Weltmeister (der  / -),világbajnok
A1 / 5 / 14,Pop (der  / ),pop
A1 / 5 / Gr,Maler (der  / ),festő
A1 / 5 / GR,rückwärts ( / ),visszafelé
A1 / 5 / SW,Reim (der  / -e),rím
A1 / 6 / 1,auf Deutsch ( / ),németül
A1 / 6 / 1,Bleistift (der  / -e),ceruza
A1 / 6 / 1,Block (der  / Blöcke),írótömb
A1 / 6 / 1,Brotdose (die  / -n),kenyértartó
A1 / 6 / 1,Buch (das  / Bücher),könyv
A1 / 6 / 1,Buntstift (der  / -e),színes ceruza
A1 / 6 / 1,Füller (der  / ),töltőtoll
A1 / 6 / 1,Heft (das  / -e),füzet
A1 / 6 / 1,Klebestift (der  / -e),ragasztó
A1 / 6 / 1,Kuli (der  / -s (Kugelschreiber)),golyóstoll
A1 / 6 / 1,Lineal (das  / -e),vonalzó
A1 / 6 / 1,Malkasten (der  / -kästen),festődoboz
A1 / 6 / 1,Mäppchen (das  / -),tolltartó
A1 / 6 / 1,Mappe (die  / -n),mappa
A1 / 6 / 1,Pinsel (der  / ),ecset
A1 / 6 / 1,Radiergummi (der  / -s),radír
A1 / 6 / 1,Schere (die  / -n),olló
A1 / 6 / 1,Schulsachen (die  / ),iskolai holmik
A1 / 6 / 1,Schultasche (die  / -n),iskolatáska
A1 / 6 / 1,Spitzer (der  / ),hegyező
A1 / 6 / 1,Trinkflasche (die  / -n),kulacs
A1 / 6 / 2,kein / keine ( / ),nem
A1 / 6 / 3,blau ( / ),kék
A1 / 6 / 3,braun ( / ),barna
A1 / 6 / 3,Farbe (die  / -n),szín
A1 / 6 / 3,gelb ( / ),sárga
A1 / 6 / 3,genau ( / ),pontosan
A1 / 6 / 3,grau ( / ),szürke
A1 / 6 / 3,grün ( / ),zöld
A1 / 6 / 3,lila ( / ),lila
A1 / 6 / 3,orange ( / ),narancssárga
A1 / 6 / 3,rosa ( / ),rózsaszín
A1 / 6 / 3,schwarz ( / ),fekete
A1 / 6 / 3,weiß ( / ),fehér
A1 / 6 / 5,dick ( / ),vastag
A1 / 6 / 5,dünn ( / ),vékony
A1 / 6 / 5,eckig ( / ),szögletes
A1 / 6 / 5,groß ( / ),nagy
A1 / 6 / 5,klein ( / ),kicsi
A1 / 6 / 5,leicht ( / ),könnyű
A1 / 6 / 5,rund ( / ),kerek
A1 / 6 / 5,schwer ( / ),nehéz
A1 / 6 / 7,Ball (der  / Bälle),labda
A1 / 6 / 7,Brille (die  / -n),szemüveg
A1 / 6 / 7,bringen ( / ),hoz
A1 / 6 / 7,Computer (der  / ),számítógép
A1 / 6 / 7,Dingsda (das  / -s),dolog
A1 / 6 / 7,Fahrradhelm (der  / -e),kerékpáros sisak
A1 / 6 / 7,fotografieren ( / ),fényképez
A1 / 6 / 7,Glück (das  / ),szerencse
A1 / 6 / 7,Handy (das  / -s),mobiltelefon
A1 / 6 / 7,hängen ( / ),lóg
A1 / 6 / 7,Plastik (das  / ),műanyag
A1 / 6 / 7,rechnen ( / ),számol
A1 / 6 / 7,Schlüssel (der  / ),kulcs
A1 / 6 / 7,Stofftier (das  / -e),plüssállat
A1 / 6 / 7,Taschenrechner (der  / -),zsebszámológép
A1 / 6 / 8,brauchen ( / ),szüksége van
A1 / 6 / 8,Sporttasche (die  / -n),sporttáska
A1 / 6 / 9,haben / hat ( / ),van
A1 / 6 / 11,Bonbon (der  / -s),bonbon
A1 / 6 / 11,Ding (das  / -e),dolog
A1 / 6 / 12,Wie viele? ( / ),Hány?
A1 / 6 / 13,kaufen ( / ),vesz
A1 / 6 / 14,alles ( / ),minden
A1 / 6 / 14,Euro (der  / ),euro
A1 / 6 / 15,schade ( / ),kár
A1 / 6 / 15,Tasche (die  / -n),táska
A1 / 6 / 16,an (wo?) ( / ),-on;-en;-ön
A1 / 6 / 16,Aufkleber (der  / ),matrica
A1 / 6 / 16,Cent (der  / ),cent
A1 / 6 / 16,Glücksbringer (der  / -),kabala
A1 / 6 / 16,Gummi (der  / das ),gumi
A1 / 6 / 16,Herz (das  / -en),szív
A1 / 6 / 16,Klassenarbeit (die  / -en),dolgozat
A1 / 6 / 16,natürlich ( / ),természetesen
A1 / 6 / 16,Schlüsselbund (der  / -e),kulcscsomó
A1 / 6 / 16,Schwein (das  / -e),malac
A1 / 6 / SW,auf jeden Fall ( / ),minden esetre
A1 / 6 / SW,bekommen ( / ),kap
A1 / 6 / SW,drin ( / ),benne
A1 / 6 / SW,ein paar ( / ),egy pár
A1 / 6 / SW,Gedicht (das  / -e),vers
A1 / 6 / SW,immer ( / ),mindig
A1 / 6 / SW,Luftballon (der  / -s),lufi
A1 / 6 / SW,mitnehmen / nimmt mit ( / ),magával visz
A1 / 6 / SW,Schal (der  / -s),sál
A1 / 6 / SW,Schule (die  / -n),iskola
A1 / 6 / SW,Schultüte (die  / -n),iskolakezdők édességcsomagja
A1 / 6 / SW,Taschentuch (das  / -tücher),zsebkendő
A1 / 7 / 1,Esszimmer (das  / -),étkező
A1 / 7 / 1,Fenster (das  / ),ablak
A1 / 7 / 1,Garten (der  / Gärten),kert
A1 / 7 / 1,Haus (das  / Häuser),ház
A1 / 7 / 1,Küche (die  / -n),konyha
A1 / 7 / 1,Schlafzimmer (das  / ),hálószoba
A1 / 7 / 1,Tür (die  / -en),ajtó
A1 / 7 / 1,Wohnzimmer (das  / -),lakószoba
A1 / 7 / 2,duschen ( / ),zuhanyzik
A1 / 7 / 2,Hobbit (der  / -s),hobbit
A1 / 7 / 2,kochen ( / ),főz
A1 / 7 / 2,schlafen / schläft ( / ),alszik
A1 / 7 / 4,essen / isst ( / ),eszik
A1 / 7 / 4,glauben ( / ),hisz
A1 / 7 / 4,ihr ( / ),ti
A1 / 7 / 4,Kinderzimmer (das  / ),gyerekszoba
A1 / 7 / 4,sitzen ( / ),ül
A1 / 7 / 4,wirklich ( / ),tényleg
A1 / 7 / 5,toll ( / ),klassz
A1 / 7 / 7,Bett (das  / -en),ágy
A1 / 7 / 7,Bild (das  / -er),kép
A1 / 7 / 7,bunt ( / ),színes
A1 / 7 / 7,da ( / ),itt
A1 / 7 / 7,dunkel ( / ),sötét
A1 / 7 / 7,hell ( / ),világos
A1 / 7 / 7,ihr / ihre ( / ),tietek
A1 / 7 / 7,Lampe (die  / -n),lámpa
A1 / 7 / 7,Leselampe (die  / -n),olvasólámpa
A1 / 7 / 7,liegen ( / ),fekszik
A1 / 7 / 7,Regal (das  / -e),polc
A1 / 7 / 7,Schrank (der  / Schränke),szekrény
A1 / 7 / 7,Schreibtisch (der  / -e),íróasztal
A1 / 7 / 7,sein / seine ( / ),övé
A1 / 7 / 7,Spielsachen (die  / ),játszócucc
A1 / 7 / 7,stehen ( / ),áll
A1 / 7 / 7,Stift (der  / -e),ceruza
A1 / 7 / 7,Stuhl (der  / Stühle),szék
A1 / 7 / 7,teilen ( / ),megoszt
A1 / 7 / 7,Teppich (der  / -e),szőnyeg
A1 / 7 / 7,Tisch (der  / -e),asztal
A1 / 7 / 7,Wand (die  / Wände),fal
A1 / 7 / 7,ziemlich ( / ),meglehetősen
A1 / 7 / 7,Zimmer (das  / ),szoba
A1 / 7 / 10,aber ( / ),de
A1 / 7 / 10,Bahnhof (der  / -höfe),pályaudvar
A1 / 7 / 10,Bibliothek (die  / -en),könyvtár
A1 / 7 / 10,Bis bald! ( / ),Hamarosan találkozunk!
A1 / 7 / 10,Bus (der  / -se),busz
A1 / 7 / 10,extrem ( / ),nagyon
A1 / 7 / 10,Fernsehturm (der  / -türme),TV-torony
A1 / 7 / 10,Hof (der  / Höfe),udvar
A1 / 7 / 10,Klassenlehrerin (die  / -nen),osztályfőnök
A1 / 7 / 10,laut ( / ),hangos
A1 / 7 / 10,Lehrer (der  / ),tanár
A1 / 7 / 10,Minute (die  / -n),perc
A1 / 7 / 10,nach Hause ( / ),haza
A1 / 7 / 10,nett ( / ),kedves
A1 / 7 / 10,neu ( / ),új
A1 / 7 / 10,Park (der  / -s),park
A1 / 7 / 10,Pause (die  / -n),szünet
A1 / 7 / 10,Platz (der  / Plätze),tér
A1 / 7 / 10,Schwimmbad (das  / -bäder),uszoda
A1 / 7 / 10,Sporthalle (die  / -n),sportcsarnok
A1 / 7 / 10,Stadion (das  / Stadien),stadion
A1 / 7 / 10,Straße (die  / -n),utca
A1 / 7 / 10,süß ( / ),édes
A1 / 7 / 10,total ( / ),teljesen
A1 / 7 / 10,U-Bahn (die  / -en),metró
A1 / 7 / 10,Woche (die  / -n),hét
A1 / 7 / 10,Wohnung (die  / -en),lakás
A1 / 7 / 10,Zoo (der  / -s),állatkert
A1 / 7 / 11,Fußballplatz (der  / -plätze),futballpálya
A1 / 7 / 12,Dorf (das  / Dörfer),falu
A1 / 7 / 12,es gibt ( / ),van
A1 / 7 / 14,andere ( / r / s),másik
A1 / 7 / 14,damit ( / ),ezzel
A1 / 7 / 14,dauern ( / ),tart
A1 / 7 / 14,etwa ( / ),körülbelül
A1 / 7 / 14,gehen ( / ),megy
A1 / 7 / 14,langweilig ( / ),unalmas
A1 / 7 / 14,laufen /läuft ( / ),fut
A1 / 7 / 14,manche ( / ),némelyik
A1 / 7 / 14,mehr ( / ),több
A1 / 7 / 14,meistens ( / ),többnyire
A1 / 7 / 14,Schulweg (der  / -e),iskolába vezető út
A1 / 7 / 14,Spaß (der  / ),szórakozás
A1 / 7 / 14,Straßenbahn (die  / -en),villamos
A1 / 7 / 14,trainieren ( / ),edz
A1 / 7 / 14,Training (das  / -s),edzés
A1 / 7 / 14,unterwegs ( / ),útközben
A1 / 7 / 14,Wetter (das  / ),időjárás
A1 / 7 / 14,Wie lange? ( / ),Mennyi ideig?
A1 / 7 / 14,zu Fuß gehen ( / ),gyalog megy
A1 / 7 / SW,allein ( / ),egyedül
A1 / 7 / SW,einlassen /lässt ein ( / ),beenged
A1 / 7 / SW,öffnen ( / ),nyit
A1 / 7 / SW,schließen ( / ),becsuk
A1 / 7 / SW,träumen ( / ),álmodik
A1 / 7 / SW,weinen ( / ),sír
A1 / 8 / 1,Ballett (das  / ),balett
A1 / 8 / 1,Dienstag (der  / -e),kedd
A1 / 8 / 1,Donnerstag (der  / -e),csütörtök
A1 / 8 / 1,Freitag (der  / -e),péntek
A1 / 8 / 1,heute ( / ),ma
A1 / 8 / 1,Mittwoch (der  / -e),szerda
A1 / 8 / 1,Montag (der  / -e),hétfő
A1 / 8 / 1,morgen ( / ),holnap
A1 / 8 / 1,Samstag (der  / -e),szombat
A1 / 8 / 1,Sonntag (der  / -e),vasárnap
A1 / 8 / 1,Test (der  / -s),teszt
A1 / 8 / 1,wann ( / ),mikor
A1 / 8 / 1,Yoga (das  / ),jóga
A1 / 8 / 2,cool ( / ),tök jó
A1 / 8 / 2,frei ( / ),szabad
A1 / 8 / 3,Englisch (das  / ),angol
A1 / 8 / 3,Ethik (die  / ),etika
A1 / 8 / 3,Kunst (die  / ),művészet
A1 / 8 / 3,Mathematik (die  / ),matek
A1 / 8 / 3,Mathematik (die  / ),matek
A1 / 8 / 3,Religion (die  / ),vallás
A1 / 8 / 3,Sachunterricht (der  / ),környezetismeret
A1 / 8 / 3,Stundenplan (der  / -pläne),órarend
A1 / 8 / 3,Werken (das  / ),technika óra
A1 / 8 / 4,Hausaufgabe (die  / -n),házi feladat
A1 / 8 / 4,nie ( / ),soha
A1 / 8 / 4,nur ( / ),csak
A1 / 8 / 4,Quatsch (der  / ),ostobaság
A1 / 8 / 4,Stunde (die  / -n),óra
A1 / 8 / 7,blöd ( / ),hülye
A1 / 8 / 7,Brieffreundin (die  / -nen),levelezőtárs
A1 / 8 / 7,Fach (das  / Fächer),tantárgy
A1 / 8 / 7,finden ( / ),talál
A1 / 8 / 7,ganz ( / ),egész
A1 / 8 / 7,Internet (das  / ),internet
A1 / 8 / 7,klasse ( / ),klassz
A1 / 8 / 7,Lieblingsfach (das  / -fächer),kedvenc tantárgy
A1 / 8 / 7,Mathelehrer (der  / ),matektanár
A1 / 8 / 7,Mitschüler (der  / ),iskolatárs
A1 / 8 / 7,okay ( / ),oké
A1 / 8 / 7,Video (das  / -s),videó
A1 / 8 / 7,Volleyball (der  / ),röplabda
A1 / 8 / 8,Mitschülerin (die  / -nen),iskolatárs
A1 / 8 / 9,abschreiben / schreibt ab ( / ),lemásol
A1 / 8 / 9,anrufen / ruft an ( / ),felhív
A1 / 8 / 9,aufräumen / räumt auf ( / ),kitakarit
A1 / 8 / 9,Klassenzimmer (das  / ),osztályterem
A1 / 8 / 9,kontrollieren ( / ),ellenőriz
A1 / 8 / 9,Text (der  / -e),szöveg
A1 / 8 / 9,vorlesen / liest vor ( / ),felolvas
A1 / 8 / 9,zuhören / hört zu ( / ),hallgat
A1 / 8 / 9,zurückgeben / gibt zurück ( / ),visszaad
A1 / 8 / 10,Unterricht (der  / ),tanítás
A1 / 8 / 10,Wort (das  / Wörter),szó
A1 / 8 / 12,Apfel (der  / Äpfel),alma
A1 / 8 / 12,Brot (das  / -e),kenyér
A1 / 8 / 12,endlich ( / ),végre
A1 / 8 / 12,gesund ( / ),egészséges
A1 / 8 / 12,Joghurt (der  / -s),joghurt
A1 / 8 / 12,Käse (der  / ),sajt
A1 / 8 / 12,Käsebrot (das  / -e),sajtos szendvics
A1 / 8 / 12,lecker ( / ),finom
A1 / 8 / 12,Müsliriegel (der  / ),müzliszelet
A1 / 8 / 12,Orangensaft (der  / -säfte),narancslé
A1 / 8 / 12,schmecken ( / ),ízlik
A1 / 8 / 12,Schulhof (der  / -höfe),iskolaudvar
A1 / 8 / 12,Schulkiosk (der  / -e),iskolai büfé
A1 / 8 / 13,Apfelsaft (der  / -säfte),almalé
A1 / 8 / 13,Brötchen (das  / ),zsemle
A1 / 8 / 13,Hunger (der  / ),éhség
A1 / 8 / 13,Kakao (der  / ),kakaó
A1 / 8 / 13,kosten ( / ),kerül
A1 / 8 / 13,möchte ( / ),szeretne
A1 / 8 / 13,Schinken (der  / -),sonka
A1 / 8 / 13,Schinkenbrot (das  / -e),sonkás szendvics
A1 / 8 / 13,Schokoriegel (der  / -),csokiszelet
A1 / 8 / 15,dann ( / ),aztán
A1 / 8 / 15,einmal ( / ),egyszer
A1 / 8 / 15,etwas ( / ),valami
A1 / 8 / 15,fernsehen / sieht fern ( / ),TV-t néz
A1 / 8 / 15,Kindergarten (der  / -gärten),óvoda
A1 / 8 / 15,Lieblingsessen (das  / ),kedvenc étel
A1 / 8 / 15,Nachmittag (der  / -e),délután
A1 / 8 / 15,noch ( / ),még
A1 / 8 / 15,pro ( / ),-ként
A1 / 8 / 15,Spaghetti (die  / ),spagetti
A1 / 8 / 15,zu Mittag essen / isst zu Mittag ( / ),ebédel
A1 / 8 / 15,zuerst ( / ),először
A1 / 8 / 16,Abend (der  / -e),este
A1 / 8 / 16,einkaufen / kauft ein ( / ),bevásárol
A1 / 8 / 16,Morgen (der  / ),reggel
A1 / 8 / 16,Vormittag (der  / -e),délelőtt
A1 / 8 / 16,zu ( / ),-ra;-re
A1 / 8 / SW,Buchstabe (der  / -n),betű
A1 / 9 / 1,Uhr (die  / -en),óra
A1 / 9 / 1,Zeit (die  / ),idő
A1 / 9 / 2,frühstücken ( / ),reggelizik
A1 / 9 / 2,halb ( / ),fél
A1 / 9 / 2,nach (wann?) ( / ),után
A1 / 9 / 2,Viertel (das  / ),negyed
A1 / 9 / 2,vor (wann?) ( / ),előtt
A1 / 9 / 2,vor (wann?) ( / ),előtt
A1 / 9 / 3,um ( / ),-kor
A1 / 9 / 7,Frühstück (das  / -e),reggeli
A1 / 9 / 7,Keks (der  / -e),keksz
A1 / 9 / 7,Kuchen (der  / ),sütemény
A1 / 9 / 7,manchmal ( / ),néha
A1 / 9 / 7,Müsli (das  / ),müzli
A1 / 9 / 7,oft ( / ),gyakran
A1 / 9 / 7,Saft (der  / Säfte),lé
A1 / 9 / 7,trinken ( / ),iszik
A1 / 9 / 7,von ... bis ( / ),-tól-ig
A1 / 9 / 8,Ei (das  / Eier),tojás
A1 / 9 / 8,Gurke (die  / -n),uborka
A1 / 9 / 8,Honig (der  / ),méz
